id,ders_tderslerid,ogrenci_tkullanicilarid,vize,final,harf,DersID,bolum_tbolumlerid,adi_x,teori,uygulama,akts,KullaniciID,adi_y,soyadi,eposta,ceptel,dogumtarihi,dogumyeri_tilcelerid,cinsiyet,tckimlikno,kangrubu_tkangruplariid
874,153,7444,29.0,67.0,,153,103,İngilizce,4,0,4,7444,Adem,MANİŞ,adem.maniş21@gmail.com,5327206221,2001-05-24,34,True,66601968211,0
875,23,2973,22.0,94.0,,23,9,Türk Dili,4,0,4,2973,Osman Can,ALTINER,osman can.altıner91@gmail.com,5602837934,1981-10-16,44,True,99270876432,1
876,75,2973,92.0,67.0,,75,9,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2973,Osman Can,ALTINER,osman can.altıner91@gmail.com,5602837934,1981-10-16,44,True,99270876432,1
877,127,2973,35.0,66.0,,127,9,İngilizce,4,0,4,2973,Osman Can,ALTINER,osman can.altıner91@gmail.com,5602837934,1981-10-16,44,True,99270876432,1
878,34,6906,64.0,67.0,,34,20,Türk Dili,4,0,4,6906,İSMAİL,YILDIRIM KAYA,ismail.yıldırım kaya40@gmail.com,5545828198,1984-10-14,1,True,52040928988,0
879,86,6906,17.0,19.0,,86,20,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6906,İSMAİL,YILDIRIM KAYA,ismail.yıldırım kaya40@gmail.com,5545828198,1984-10-14,1,True,52040928988,0
880,138,6906,79.0,40.0,,138,20,İngilizce,4,0,4,6906,İSMAİL,YILDIRIM KAYA,ismail.yıldırım kaya40@gmail.com,5545828198,1984-10-14,1,True,52040928988,0
881,45,9091,80.0,5.0,,45,76,Türk Dili,4,0,4,9091,Hakan,KANIK,hakan.kanık82@gmail.com,5538774371,1982-01-16,73,True,98154174364,0
882,97,9091,68.0,79.0,,97,76,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,9091,Hakan,KANIK,hakan.kanık82@gmail.com,5538774371,1982-01-16,73,True,98154174364,0
883,149,9091,6.0,10.0,,149,76,İngilizce,4,0,4,9091,Hakan,KANIK,hakan.kanık82@gmail.com,5538774371,1982-01-16,73,True,98154174364,0
884,45,8137,3.0,22.0,,45,76,Türk Dili,4,0,4,8137,Rukiye Büşra,BAŞYİĞİT,rukiye büşra.başyiğit83@gmail.com,5593951530,1985-03-22,34,False,95185717151,7
885,97,8137,6.0,47.0,,97,76,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8137,Rukiye Büşra,BAŞYİĞİT,rukiye büşra.başyiğit83@gmail.com,5593951530,1985-03-22,34,False,95185717151,7
886,149,8137,62.0,92.0,,149,76,İngilizce,4,0,4,8137,Rukiye Büşra,BAŞYİĞİT,rukiye büşra.başyiğit83@gmail.com,5593951530,1985-03-22,34,False,95185717151,7
887,20,2320,1.0,76.0,,20,6,Türk Dili,4,0,4,2320,Kemal,ŞAHİN,kemal.şahin13@gmail.com,5394796575,1993-06-28,76,True,55689804766,1
888,72,2320,94.0,53.0,,72,6,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2320,Kemal,ŞAHİN,kemal.şahin13@gmail.com,5394796575,1993-06-28,76,True,55689804766,1
889,124,2320,11.0,88.0,,124,6,İngilizce,4,0,4,2320,Kemal,ŞAHİN,kemal.şahin13@gmail.com,5394796575,1993-06-28,76,True,55689804766,1
890,27,5927,24.0,10.0,,27,13,Türk Dili,4,0,4,5927,Fehim,LAFCI,fehim.lafcı66@gmail.com,5378419302,1994-12-11,24,True,96102246243,0
891,79,5927,73.0,61.0,,79,13,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5927,Fehim,LAFCI,fehim.lafcı66@gmail.com,5378419302,1994-12-11,24,True,96102246243,0
892,131,5927,46.0,59.0,,131,13,İngilizce,4,0,4,5927,Fehim,LAFCI,fehim.lafcı66@gmail.com,5378419302,1994-12-11,24,True,96102246243,0
893,44,5856,8.0,2.0,,44,75,Türk Dili,4,0,4,5856,Mustafa,BOZ,mustafa.boz35@gmail.com,5554811452,1996-08-08,2,True,30821359642,0
894,96,5856,42.0,53.0,,96,75,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5856,Mustafa,BOZ,mustafa.boz35@gmail.com,5554811452,1996-08-08,2,True,30821359642,0
895,148,5856,94.0,93.0,,148,75,İngilizce,4,0,4,5856,Mustafa,BOZ,mustafa.boz35@gmail.com,5554811452,1996-08-08,2,True,30821359642,0
896,31,6487,97.0,29.0,,31,17,Türk Dili,4,0,4,6487,Anıl,AYIMUGULI,anıl.ayımugulı66@gmail.com,5596984762,1987-02-09,34,False,87026883093,0
897,83,6487,65.0,52.0,,83,17,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6487,Anıl,AYIMUGULI,anıl.ayımugulı66@gmail.com,5596984762,1987-02-09,34,False,87026883093,0
898,135,6487,20.0,41.0,,135,17,İngilizce,4,0,4,6487,Anıl,AYIMUGULI,anıl.ayımugulı66@gmail.com,5596984762,1987-02-09,34,False,87026883093,0
899,58,7195,83.0,20.0,,58,184,Türk Dili,4,0,4,7195,Hüseyin,ÜÇTEPE,hüseyin.üçtepe64@gmail.com,5347958316,1991-07-10,60,True,68697667101,0
900,110,7195,95.0,44.0,,110,184,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7195,Hüseyin,ÜÇTEPE,hüseyin.üçtepe64@gmail.com,5347958316,1991-07-10,60,True,68697667101,0
901,162,7195,41.0,41.0,,162,184,İngilizce,4,0,4,7195,Hüseyin,ÜÇTEPE,hüseyin.üçtepe64@gmail.com,5347958316,1991-07-10,60,True,68697667101,0
902,49,8170,61.0,82.0,,49,103,Türk Dili,4,0,4,8170,Berat Can,SADIKOĞLU,berat can.sadıkoğlu36@gmail.com,5577953938,1998-02-08,34,True,27346046883,0
903,101,8170,11.0,34.0,,101,103,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8170,Berat Can,SADIKOĞLU,berat can.sadıkoğlu36@gmail.com,5577953938,1998-02-08,34,True,27346046883,0
904,153,8170,68.0,45.0,,153,103,İngilizce,4,0,4,8170,Berat Can,SADIKOĞLU,berat can.sadıkoğlu36@gmail.com,5577953938,1998-02-08,34,True,27346046883,0
905,37,5612,28.0,16.0,,37,27,Türk Dili,4,0,4,5612,İlknur,GÜR,ilknur.gür62@gmail.com,5442547612,1991-09-10,17,False,11286056591,0
906,89,5612,65.0,74.0,,89,27,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5612,İlknur,GÜR,ilknur.gür62@gmail.com,5442547612,1991-09-10,17,False,11286056591,0
907,141,5612,75.0,50.0,,141,27,İngilizce,4,0,4,5612,İlknur,GÜR,ilknur.gür62@gmail.com,5442547612,1991-09-10,17,False,11286056591,0
908,50,6465,28.0,39.0,,50,107,Türk Dili,4,0,4,6465,Dilek,KARATİMUR ÇUTSAY,dilek.karatimur çutsay34@gmail.com,5334947223,1997-03-27,58,False,25725072886,0
909,102,6465,25.0,10.0,,102,107,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6465,Dilek,KARATİMUR ÇUTSAY,dilek.karatimur çutsay34@gmail.com,5334947223,1997-03-27,58,False,25725072886,0
910,154,6465,96.0,58.0,,154,107,İngilizce,4,0,4,6465,Dilek,KARATİMUR ÇUTSAY,dilek.karatimur çutsay34@gmail.com,5334947223,1997-03-27,58,False,25725072886,0
911,2,4691,35.0,21.0,,2,8,Hukuka Giriş,3,0,5,4691,Handan,BATUR,handan.batur21@gmail.com,5544296457,2003-05-15,61,False,39114236361,2
912,4,4691,72.0,5.0,,4,8,Genel Matematik,3,0,5,4691,Handan,BATUR,handan.batur21@gmail.com,5544296457,2003-05-15,61,False,39114236361,2
913,6,4691,5.0,41.0,,6,8,Bilişim Sistemlerine Giriş,3,0,5,4691,Handan,BATUR,handan.batur21@gmail.com,5544296457,2003-05-15,61,False,39114236361,2
914,7,4691,8.0,26.0,,7,8,Alritma ve Programlamaya Giriş,3,1,5,4691,Handan,BATUR,handan.batur21@gmail.com,5544296457,2003-05-15,61,False,39114236361,2
915,8,4691,76.0,68.0,,8,8,Veri Yapıları,2,1,5,4691,Handan,BATUR,handan.batur21@gmail.com,5544296457,2003-05-15,61,False,39114236361,2
916,9,4691,63.0,27.0,,9,8,Nesneye Dayalı Modelleme ve Programlama,3,0,6,4691,Handan,BATUR,handan.batur21@gmail.com,5544296457,2003-05-15,61,False,39114236361,2
917,74,4691,29.0,10.0,,74,8,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4691,Handan,BATUR,handan.batur21@gmail.com,5544296457,2003-05-15,61,False,39114236361,2
918,126,4691,59.0,31.0,,126,8,İngilizce,4,0,4,4691,Handan,BATUR,handan.batur21@gmail.com,5544296457,2003-05-15,61,False,39114236361,2
919,10,4691,39.0,70.0,,10,8,Python,1,1,5,4691,Handan,BATUR,handan.batur21@gmail.com,5544296457,2003-05-15,61,False,39114236361,2
920,11,4691,20.0,31.0,,11,8,Veri Tabanı ve Veri Tabanı Yönetim Sistemleri,4,0,7,4691,Handan,BATUR,handan.batur21@gmail.com,5544296457,2003-05-15,61,False,39114236361,2
921,12,4691,34.0,78.0,,12,8,Veri Madenciliği ve İş Zekası,2,0,5,4691,Handan,BATUR,handan.batur21@gmail.com,5544296457,2003-05-15,61,False,39114236361,2
922,13,4691,97.0,79.0,,13,8,Sistem Analizi ve Tasarımı,4,0,7,4691,Handan,BATUR,handan.batur21@gmail.com,5544296457,2003-05-15,61,False,39114236361,2
923,14,4691,93.0,40.0,,14,8,Mobil Programlama,1,1,5,4691,Handan,BATUR,handan.batur21@gmail.com,5544296457,2003-05-15,61,False,39114236361,2
924,22,4691,80.0,42.0,,22,8,Türk Dili,4,0,4,4691,Handan,BATUR,handan.batur21@gmail.com,5544296457,2003-05-15,61,False,39114236361,2
925,38,6966,66.0,19.0,,38,28,Türk Dili,4,0,4,6966,Sibel,GÜVENDİK ALI,sibel.güvendik alı73@gmail.com,5412940682,1996-02-04,34,False,59743889178,0
926,90,6966,84.0,8.0,,90,28,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6966,Sibel,GÜVENDİK ALI,sibel.güvendik alı73@gmail.com,5412940682,1996-02-04,34,False,59743889178,0
927,142,6966,86.0,47.0,,142,28,İngilizce,4,0,4,6966,Sibel,GÜVENDİK ALI,sibel.güvendik alı73@gmail.com,5412940682,1996-02-04,34,False,59743889178,0
928,40,5504,20.0,44.0,,40,30,Türk Dili,4,0,4,5504,Türküler,BALCI,türküler.balcı89@gmail.com,5502872274,1990-09-08,34,False,88493409340,0
929,92,5504,1.0,5.0,,92,30,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5504,Türküler,BALCI,türküler.balcı89@gmail.com,5502872274,1990-09-08,34,False,88493409340,0
930,144,5504,62.0,75.0,,144,30,İngilizce,4,0,4,5504,Türküler,BALCI,türküler.balcı89@gmail.com,5502872274,1990-09-08,34,False,88493409340,0
931,54,8310,18.0,37.0,,54,180,Türk Dili,4,0,4,8310,Hüseyin,AKSU,hüseyin.aksu90@gmail.com,5535422134,1998-07-05,34,True,84714078924,0
932,106,8310,26.0,32.0,,106,180,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8310,Hüseyin,AKSU,hüseyin.aksu90@gmail.com,5535422134,1998-07-05,34,True,84714078924,0
933,158,8310,53.0,91.0,,158,180,İngilizce,4,0,4,8310,Hüseyin,AKSU,hüseyin.aksu90@gmail.com,5535422134,1998-07-05,34,True,84714078924,0
934,62,5835,82.0,79.0,,62,188,Türk Dili,4,0,4,5835,Raşit,ÖZTÜRK,raşit.öztürk79@gmail.com,5315952402,1999-09-05,34,True,56419001588,0
935,114,5835,44.0,75.0,,114,188,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5835,Raşit,ÖZTÜRK,raşit.öztürk79@gmail.com,5315952402,1999-09-05,34,True,56419001588,0
936,166,5835,93.0,2.0,,166,188,İngilizce,4,0,4,5835,Raşit,ÖZTÜRK,raşit.öztürk79@gmail.com,5315952402,1999-09-05,34,True,56419001588,0
937,49,5038,11.0,36.0,,49,103,Türk Dili,4,0,4,5038,Rabia,BAĞCI,rabia.bağcı87@gmail.com,5377902580,1983-04-19,34,False,61671840778,0
938,101,5038,10.0,69.0,,101,103,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5038,Rabia,BAĞCI,rabia.bağcı87@gmail.com,5377902580,1983-04-19,34,False,61671840778,0
939,153,5038,30.0,96.0,,153,103,İngilizce,4,0,4,5038,Rabia,BAĞCI,rabia.bağcı87@gmail.com,5377902580,1983-04-19,34,False,61671840778,0
940,59,7207,34.0,31.0,,59,185,Türk Dili,4,0,4,7207,Şengül,AYYILDIZ,şengül.ayyıldız33@gmail.com,5446874432,1982-01-13,34,False,42529153587,0
941,111,7207,68.0,69.0,,111,185,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7207,Şengül,AYYILDIZ,şengül.ayyıldız33@gmail.com,5446874432,1982-01-13,34,False,42529153587,0
942,163,7207,24.0,22.0,,163,185,İngilizce,4,0,4,7207,Şengül,AYYILDIZ,şengül.ayyıldız33@gmail.com,5446874432,1982-01-13,34,False,42529153587,0
943,37,2410,49.0,92.0,,37,27,Türk Dili,4,0,4,2410,Zeynep,ÖZBİLEN,zeynep.özbilen87@gmail.com,5319098891,2001-05-22,34,False,84902704186,0
944,89,2410,28.0,17.0,,89,27,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2410,Zeynep,ÖZBİLEN,zeynep.özbilen87@gmail.com,5319098891,2001-05-22,34,False,84902704186,0
945,141,2410,26.0,62.0,,141,27,İngilizce,4,0,4,2410,Zeynep,ÖZBİLEN,zeynep.özbilen87@gmail.com,5319098891,2001-05-22,34,False,84902704186,0
946,40,2523,100.0,56.0,,40,30,Türk Dili,4,0,4,2523,Sedat,ÖZÇELİK,sedat.özçelik16@gmail.com,5502388490,1998-06-13,2,True,85933194138,7
947,92,2523,14.0,64.0,,92,30,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2523,Sedat,ÖZÇELİK,sedat.özçelik16@gmail.com,5502388490,1998-06-13,2,True,85933194138,7
948,144,2523,81.0,43.0,,144,30,İngilizce,4,0,4,2523,Sedat,ÖZÇELİK,sedat.özçelik16@gmail.com,5502388490,1998-06-13,2,True,85933194138,7
949,57,6321,53.0,76.0,,57,183,Türk Dili,4,0,4,6321,Tevfik,UĞUZLUOĞLU,tevfik.uğuzluoğlu88@gmail.com,5415539326,1980-09-03,7,True,70447437350,0
950,109,6321,74.0,57.0,,109,183,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6321,Tevfik,UĞUZLUOĞLU,tevfik.uğuzluoğlu88@gmail.com,5415539326,1980-09-03,7,True,70447437350,0
951,161,6321,88.0,50.0,,161,183,İngilizce,4,0,4,6321,Tevfik,UĞUZLUOĞLU,tevfik.uğuzluoğlu88@gmail.com,5415539326,1980-09-03,7,True,70447437350,0
952,66,6222,51.0,33.0,,66,302,Türk Dili,4,0,4,6222,Gizem,SABUN,gizem.sabun94@gmail.com,5381522900,2000-12-03,35,False,79023577739,0
953,118,6222,44.0,11.0,,118,302,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6222,Gizem,SABUN,gizem.sabun94@gmail.com,5381522900,2000-12-03,35,False,79023577739,0
954,170,6222,27.0,14.0,,170,302,İngilizce,4,0,4,6222,Gizem,SABUN,gizem.sabun94@gmail.com,5381522900,2000-12-03,35,False,79023577739,0
955,25,8722,40.0,51.0,,25,11,Türk Dili,4,0,4,8722,Ayşe Beyza,CEYLAN,ayşe beyza.ceylan81@gmail.com,5591874229,1986-10-16,68,False,23188821868,0
956,77,8722,24.0,82.0,,77,11,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8722,Ayşe Beyza,CEYLAN,ayşe beyza.ceylan81@gmail.com,5591874229,1986-10-16,68,False,23188821868,0
957,129,8722,28.0,30.0,,129,11,İngilizce,4,0,4,8722,Ayşe Beyza,CEYLAN,ayşe beyza.ceylan81@gmail.com,5591874229,1986-10-16,68,False,23188821868,0
958,28,8955,49.0,46.0,,28,14,Türk Dili,4,0,4,8955,Barış Ozan,AYDEMİR,barış ozan.aydemir45@gmail.com,5527892372,1980-11-13,34,True,43622629741,0
959,80,8955,49.0,26.0,,80,14,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8955,Barış Ozan,AYDEMİR,barış ozan.aydemir45@gmail.com,5527892372,1980-11-13,34,True,43622629741,0
960,132,8955,54.0,71.0,,132,14,İngilizce,4,0,4,8955,Barış Ozan,AYDEMİR,barış ozan.aydemir45@gmail.com,5527892372,1980-11-13,34,True,43622629741,0
961,65,5007,30.0,86.0,,65,291,Türk Dili,4,0,4,5007,Burak,SAYLAR,burak.saylar93@gmail.com,5589116882,1984-09-20,34,True,56955326864,0
962,117,5007,2.0,60.0,,117,291,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5007,Burak,SAYLAR,burak.saylar93@gmail.com,5589116882,1984-09-20,34,True,56955326864,0
963,169,5007,75.0,75.0,,169,291,İngilizce,4,0,4,5007,Burak,SAYLAR,burak.saylar93@gmail.com,5589116882,1984-09-20,34,True,56955326864,0
964,34,6923,58.0,98.0,,34,20,Türk Dili,4,0,4,6923,MURAT,KOLAY,murat.kolay55@gmail.com,5371373544,2002-04-22,65,True,21915588122,2
965,86,6923,24.0,84.0,,86,20,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6923,MURAT,KOLAY,murat.kolay55@gmail.com,5371373544,2002-04-22,65,True,21915588122,2
966,138,6923,87.0,25.0,,138,20,İngilizce,4,0,4,6923,MURAT,KOLAY,murat.kolay55@gmail.com,5371373544,2002-04-22,65,True,21915588122,2
967,25,6495,49.0,30.0,,25,11,Türk Dili,4,0,4,6495,Aydan,ÇAKARLI,aydan.çakarlı99@gmail.com,5372576117,1992-06-04,67,False,12149340361,0
968,77,6495,60.0,32.0,,77,11,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,6495,Aydan,ÇAKARLI,aydan.çakarlı99@gmail.com,5372576117,1992-06-04,67,False,12149340361,0
969,129,6495,43.0,100.0,,129,11,İngilizce,4,0,4,6495,Aydan,ÇAKARLI,aydan.çakarlı99@gmail.com,5372576117,1992-06-04,67,False,12149340361,0
970,38,2531,89.0,30.0,,38,28,Türk Dili,4,0,4,2531,Bahadır,ERDOĞDU,bahadır.erdoğdu46@gmail.com,5374689863,1986-03-23,34,True,55144826215,0
971,90,2531,26.0,87.0,,90,28,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2531,Bahadır,ERDOĞDU,bahadır.erdoğdu46@gmail.com,5374689863,1986-03-23,34,True,55144826215,0
972,142,2531,93.0,96.0,,142,28,İngilizce,4,0,4,2531,Bahadır,ERDOĞDU,bahadır.erdoğdu46@gmail.com,5374689863,1986-03-23,34,True,55144826215,0
973,41,7709,97.0,75.0,,41,35,Türk Dili,4,0,4,7709,Yusuf,Ermez,yusuf.ermez54@gmail.com,5581904258,1986-04-10,16,True,80918476533,0
974,93,7709,38.0,82.0,,93,35,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7709,Yusuf,Ermez,yusuf.ermez54@gmail.com,5581904258,1986-04-10,16,True,80918476533,0
975,145,7709,31.0,74.0,,145,35,İngilizce,4,0,4,7709,Yusuf,Ermez,yusuf.ermez54@gmail.com,5581904258,1986-04-10,16,True,80918476533,0
976,61,8715,4.0,25.0,,61,187,Türk Dili,4,0,4,8715,Berk,ÖZCAN,berk.özcan24@gmail.com,5448365926,1988-07-10,6,True,15012434411,0
977,113,8715,35.0,4.0,,113,187,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8715,Berk,ÖZCAN,berk.özcan24@gmail.com,5448365926,1988-07-10,6,True,15012434411,0
978,165,8715,2.0,34.0,,165,187,İngilizce,4,0,4,8715,Berk,ÖZCAN,berk.özcan24@gmail.com,5448365926,1988-07-10,6,True,15012434411,0
979,56,4892,86.0,88.0,,56,182,Türk Dili,4,0,4,4892,Meral,ÖZMEN,meral.özmen33@gmail.com,5324776917,1993-07-05,34,False,90522828399,0
980,108,4892,60.0,41.0,,108,182,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4892,Meral,ÖZMEN,meral.özmen33@gmail.com,5324776917,1993-07-05,34,False,90522828399,0
981,160,4892,11.0,86.0,,160,182,İngilizce,4,0,4,4892,Meral,ÖZMEN,meral.özmen33@gmail.com,5324776917,1993-07-05,34,False,90522828399,0
982,32,9133,95.0,81.0,,32,18,Türk Dili,4,0,4,9133,Engin,TAN,engin.tan86@gmail.com,5367583862,2003-09-18,4,True,97036591195,0
983,84,9133,81.0,26.0,,84,18,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,9133,Engin,TAN,engin.tan86@gmail.com,5367583862,2003-09-18,4,True,97036591195,0
984,136,9133,14.0,93.0,,136,18,İngilizce,4,0,4,9133,Engin,TAN,engin.tan86@gmail.com,5367583862,2003-09-18,4,True,97036591195,0
985,62,7321,76.0,18.0,,62,188,Türk Dili,4,0,4,7321,Enes,ARAN,enes.aran43@gmail.com,5342193442,1981-01-15,34,True,23040198706,0
986,114,7321,82.0,2.0,,114,188,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,7321,Enes,ARAN,enes.aran43@gmail.com,5342193442,1981-01-15,34,True,23040198706,0
987,166,7321,28.0,95.0,,166,188,İngilizce,4,0,4,7321,Enes,ARAN,enes.aran43@gmail.com,5342193442,1981-01-15,34,True,23040198706,0
988,49,4970,47.0,39.0,,49,103,Türk Dili,4,0,4,4970,HAKAN,DILINA,hakan.dılına84@gmail.com,5518040607,1980-04-01,58,True,59614951089,3
989,101,4970,70.0,76.0,,101,103,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,4970,HAKAN,DILINA,hakan.dılına84@gmail.com,5518040607,1980-04-01,58,True,59614951089,3
990,153,4970,57.0,59.0,,153,103,İngilizce,4,0,4,4970,HAKAN,DILINA,hakan.dılına84@gmail.com,5518040607,1980-04-01,58,True,59614951089,3
991,31,8270,25.0,26.0,,31,17,Türk Dili,4,0,4,8270,Yasemin,GÜLER,yasemin.güler25@gmail.com,5463788160,2001-03-18,34,False,53933065537,0
992,83,8270,7.0,62.0,,83,17,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,8270,Yasemin,GÜLER,yasemin.güler25@gmail.com,5463788160,2001-03-18,34,False,53933065537,0
993,135,8270,34.0,29.0,,135,17,İngilizce,4,0,4,8270,Yasemin,GÜLER,yasemin.güler25@gmail.com,5463788160,2001-03-18,34,False,53933065537,0
994,56,5130,37.0,95.0,,56,182,Türk Dili,4,0,4,5130,Mehmet Mert,ÇAKIR,mehmet mert.çakır80@gmail.com,5436209570,1996-08-24,34,True,95722986498,0
995,108,5130,27.0,61.0,,108,182,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,5130,Mehmet Mert,ÇAKIR,mehmet mert.çakır80@gmail.com,5436209570,1996-08-24,34,True,95722986498,0
996,160,5130,11.0,7.0,,160,182,İngilizce,4,0,4,5130,Mehmet Mert,ÇAKIR,mehmet mert.çakır80@gmail.com,5436209570,1996-08-24,34,True,95722986498,0
997,50,2627,97.0,23.0,,50,107,Türk Dili,4,0,4,2627,Yüksel,YEREBASMAZ,yüksel.yerebasmaz62@gmail.com,5456696285,1993-02-10,34,True,36731745253,0
998,102,2627,3.0,2.0,,102,107,Atatürk İlkeleri ve İnkılâp Tarihi,4,0,4,2627,Yüksel,YEREBASMAZ,yüksel.yerebasmaz62@gmail.com,5456696285,1993-02-10,34,True,36731745253,0
999,154,2627,69.0,46.0,,154,107,İngilizce,4,0,4,2627,Yüksel,YEREBASMAZ,yüksel.yerebasmaz62@gmail.com,5456696285,1993-02-10,34,True,36731745253,0
1000,47,6100,35.0,76.0,,47,78,Türk Dili,4,0,4,6100,Tarkan,KAYA,tarkan.kaya78@gmail.com,5386941421,1986-02-19,61,True,78453591904,0
